file_name,URL
2000-06-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-06-28/toc_unixml/546-2981.xml;fileType=text%2Fxml
2000-06-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-06-29/toc_unixml/549-2957.xml;fileType=text%2Fxml
2000-08-14.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-14/toc_unixml/612-4.xml;fileType=text%2Fxml
2000-08-15.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-15/toc_unixml/618-1841.xml;fileType=text%2Fxml
2000-08-16.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-16/toc_unixml/623-1580.xml;fileType=text%2Fxml
2000-08-17.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-17/toc_unixml/626-1560.xml;fileType=text%2Fxml
2000-08-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-28/toc_unixml/651-2.xml;fileType=text%2Fxml
2000-08-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-29/toc_unixml/656-2.xml;fileType=text%2Fxml
2000-08-30.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-30/toc_unixml/659-2.xml;fileType=text%2Fxml
2000-08-31.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-08-31/toc_unixml/661-3.xml;fileType=text%2Fxml
2000-09-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-09-04/toc_unixml/671-1340.xml;fileType=text%2Fxml
2000-09-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-09-05/toc_unixml/676-1264.xml;fileType=text%2Fxml
2000-09-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-09-06/toc_unixml/680-3.xml;fileType=text%2Fxml
2000-09-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-09-07/toc_unixml/682-3.xml;fileType=text%2Fxml
2000-10-03.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-03/toc_unixml/723-2.xml;fileType=text%2Fxml
2000-10-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-04/toc_unixml/726-2.xml;fileType=text%2Fxml
2000-10-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-05/toc_unixml/729-3.xml;fileType=text%2Fxml
2000-10-09.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-09/toc_unixml/737-973.xml;fileType=text%2Fxml
2000-10-10.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-10/toc_unixml/742-959.xml;fileType=text%2Fxml
2000-10-11.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-11/toc_unixml/746-954.xml;fileType=text%2Fxml
2000-10-12.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-12/toc_unixml/3481-1.xml;fileType=text%2Fxml
2000-10-30.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-30/toc_unixml/778-4.xml;fileType=text%2Fxml
2000-10-31.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-10-31/toc_unixml/781-5.xml;fileType=text%2Fxml
2000-11-01.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-01/toc_unixml/793-6.xml;fileType=text%2Fxml
2000-11-02.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-02/toc_unixml/795-5.xml;fileType=text%2Fxml
2000-11-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-06/toc_unixml/803-4.xml;fileType=text%2Fxml
2000-11-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-07/toc_unixml/808-2.xml;fileType=text%2Fxml
2000-11-08.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-08/toc_unixml/811-2.xml;fileType=text%2Fxml
2000-11-09.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-09/toc_unixml/814-2.xml;fileType=text%2Fxml
2000-11-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-27/toc_unixml/867-2.xml;fileType=text%2Fxml
2000-11-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-28/toc_unixml/873-3.xml;fileType=text%2Fxml
2000-11-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-29/toc_unixml/877-3.xml;fileType=text%2Fxml
2000-11-30.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-11-30/toc_unixml/883-745.xml;fileType=text%2Fxml
2000-12-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-12-04/toc_unixml/892-713.xml;fileType=text%2Fxml
2000-12-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-12-05/toc_unixml/898-711.xml;fileType=text%2Fxml
2000-12-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-12-06/toc_unixml/907-720.xml;fileType=text%2Fxml
2000-12-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2000-12-07/toc_unixml/912-721.xml;fileType=text%2Fxml
2001-02-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-06/toc_unixml/938-2.xml;fileType=text%2Fxml
2001-02-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-07/toc_unixml/942-2.xml;fileType=text%2Fxml
2001-02-08.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-08/toc_unixml/949-2.xml;fileType=text%2Fxml
2001-02-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-26/toc_unixml/1019-5.xml;fileType=text%2Fxml
2001-02-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-27/toc_unixml/1026-2.xml;fileType=text%2Fxml
2001-02-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-02-28/toc_unixml/1030-3.xml;fileType=text%2Fxml
2001-03-01.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-01/toc_unixml/1034-2.xml;fileType=text%2Fxml
2001-03-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-05/toc_unixml/1049-2.xml;fileType=text%2Fxml
2001-03-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-06/toc_unixml/1053-5.xml;fileType=text%2Fxml
2001-03-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-07/toc_unixml/1056-4.xml;fileType=text%2Fxml
2001-03-08.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-08/toc_unixml/1065-1.xml;fileType=text%2Fxml
2001-03-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-26/toc_unixml/1121-510.xml;fileType=text%2Fxml
2001-03-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-27/toc_unixml/1129-64.xml;fileType=text%2Fxml
2001-03-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-28/toc_unixml/1139-503.xml;fileType=text%2Fxml
2001-03-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-03-29/toc_unixml/1142-469.xml;fileType=text%2Fxml
2001-04-02.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-04-02/toc_unixml/1162-59.xml;fileType=text%2Fxml
2001-04-03.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-04-03/toc_unixml/1176-3.xml;fileType=text%2Fxml
2001-04-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-04-04/toc_unixml/1186-52.xml;fileType=text%2Fxml
2001-04-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-04-05/toc_unixml/1191-34.xml;fileType=text%2Fxml
2001-05-09.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-05-09/toc_unixml/1239-1.xml;fileType=text%2Fxml
2001-05-10.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-05-10/toc_unixml/1247-8.xml;fileType=text%2Fxml
2001-05-22.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-05-22/toc_unixml/1266-2.xml;fileType=text%2Fxml
2001-05-23.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-05-23/toc_unixml/1276-3.xml;fileType=text%2Fxml
2001-05-24.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-05-24/toc_unixml/1281-4.xml;fileType=text%2Fxml
2001-06-04.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-04/toc_unixml/1305-2.xml;fileType=text%2Fxml
2001-06-05.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-05/toc_unixml/1312-4.xml;fileType=text%2Fxml
2001-06-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-06/toc_unixml/1315-2.xml;fileType=text%2Fxml
2001-06-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-07/toc_unixml/1320-5.xml;fileType=text%2Fxml
2001-06-18.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-18/toc_unixml/1344-2.xml;fileType=text%2Fxml
2001-06-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-19/toc_unixml/1349-4.xml;fileType=text%2Fxml
2001-06-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-20/toc_unixml/1351-2.xml;fileType=text%2Fxml
2001-06-21.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-21/toc_unixml/1358-4.xml;fileType=text%2Fxml
2001-06-25.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-25/toc_unixml/1367-5.xml;fileType=text%2Fxml
2001-06-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-26/toc_unixml/1375-2.xml;fileType=text%2Fxml
2001-06-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-27/toc_unixml/1383-3.xml;fileType=text%2Fxml
2001-06-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-06-28/toc_unixml/1386-5.xml;fileType=text%2Fxml
2001-08-06.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-06/toc_unixml/1448-5.xml;fileType=text%2Fxml
2001-08-07.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-07/toc_unixml/1453-8.xml;fileType=text%2Fxml
2001-08-08.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-08/toc_unixml/1458-3.xml;fileType=text%2Fxml
2001-08-09.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-09/toc_unixml/1464-5.xml;fileType=text%2Fxml
2001-08-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-20/toc_unixml/1476-8.xml;fileType=text%2Fxml
2001-08-21.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-21/toc_unixml/1482-4.xml;fileType=text%2Fxml
2001-08-22.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-22/toc_unixml/1487-3.xml;fileType=text%2Fxml
2001-08-23.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-23/toc_unixml/1491-4.xml;fileType=text%2Fxml
2001-08-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-27/toc_unixml/1499-4.xml;fileType=text%2Fxml
2001-08-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-28/toc_unixml/1504-6.xml;fileType=text%2Fxml
2001-08-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-29/toc_unixml/1507-6.xml;fileType=text%2Fxml
2001-08-30.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-08-30/toc_unixml/1510-5.xml;fileType=text%2Fxml
2001-09-17.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-17/toc_unixml/1534-8.xml;fileType=text%2Fxml
